SMILES,CID,canonical_CID,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_pIC50,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,p_IC50,f_avg_IC50,f_avg_pIC50,relative_solubility_at_20_uM,relative_solubility_at_100_uM,trypsin_IC50,NMR_std_ratio,acrylamide,chloroacetamide,series,frag_id
O=C(Nc1cncc2ccccc12)[C@@H]1CN([C@@H]2CCNC2=O)Cc2ccc(Cl)cc21,MAT-POS-777f5926-2,MAT-POS-777f5926-2,,,#NUM!,,,,5.388342459,4.089380684,,,,,,FALSE,FALSE,3-aminopyridine-like,
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@@H](C(=O)Nc3cncc4ccccc34)C2)CNC1,MAT-POS-777f5926-3,MAT-POS-777f5926-3,,,#NUM!,,,,5.791097512,1.61771677,,,,,,FALSE,FALSE,3-aminopyridine-like,
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)CNC1,MAT-POS-777f5926-4,MAT-POS-777f5926-4,,,#NUM!,,,,7.151458047,0.0705573,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@@H](C(=O)Nc3cncc4ccccc34)C2)CC1,MAT-POS-dd1fff26-1,MAT-POS-dd1fff26-1,,,#NUM!,,,,5.339047806,4.580914581,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)CC1,MAT-POS-dd1fff26-2,MAT-POS-dd1fff26-2,,,#NUM!,,,,7.185460945,0.065243771,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC1(C(=O)Nc2cncc3c2CCCC3)CNS(=O)(=O)c2ccc(Cl)cc21,ALP-POS-5fe48310-1,ALP-POS-5fe48310-1,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,3-aminopyridine-like,
CNC(=O)CN1C[C@H](C(=O)Nc2cncc3cc(Cl)ccc23)c2cc(Cl)ccc2C1=O,LUO-POS-74179f4f-1,LUO-POS-74179f4f-1,,,#NUM!,,,,6.825885416,0.149318832,,,,,,FALSE,FALSE,Ugi,
CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3cc(Cl)ccc23)c2cc(Cl)ccc2C1=O,LUO-POS-edefcc0e-1,LUO-POS-edefcc0e-1,,,#NUM!,,,,6.027386493,0.938887391,,,,,,FALSE,FALSE,Ugi,
CNC(=O)CN1CC2(CCN(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2S1(=O)=O,ALP-POS-4483ae88-2,ALP-POS-4483ae88-2,,,#NUM!,,,,6.561103819,0.274723734,,,,,,FALSE,FALSE,3-aminopyridine-like,
CNC(=O)CN1CC(C(=O)Nc2cncc3c2CCCC3)c2cc(Cl)ccc2C1=O,ALP-POS-4483ae88-3,ALP-POS-4483ae88-3,,,#NUM!,,,,6.34827527,0.448461051,,,,,,FALSE,FALSE,Ugi,
O=C(Nc1cncc2c1CCCC2)C1CNS(=O)(=O)c2ccc(Cl)cc21,ALP-POS-4483ae88-4,ALP-POS-4483ae88-4,,,#NUM!,,,,6.344966699,0.451890593,,,,,,FALSE,FALSE,3-aminopyridine-like,
Cc1nc(CN2CC(C(=O)Nc3cncc4cc(S(C)(=O)=O)ccc34)c3cc(Cl)ccc3C2=O)c[nH]1,EDJ-MED-41558c53-6,EDJ-MED-41558c53-6,,,#NUM!,,,,6.64567669,0.226111843,,,,,,FALSE,FALSE,3-aminopyridine-like,
CNC(=O)CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3cc(NS(C)(=O)=O)ccc23)C1,MAT-POS-b4d6b7fc-1,MAT-POS-b4d6b7fc-1,,,#NUM!,,,,7.137866264,0.072800395,,,,,,FALSE,FALSE,3-aminopyridine-like,
CNC(=O)CN1CC(C(=O)Nc2cncc3cc(NS(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,MAT-POS-b4d6b7fc-2,MAT-POS-b4d6b7fc-2,,,#NUM!,,,,7.354625496,0.044195139,,,,,,FALSE,FALSE,Ugi,
CNC(=O)CN1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccc(F)cc34)C2=O)C1,MAT-POS-b4d6b7fc-5,MAT-POS-b4d6b7fc-5,,,#NUM!,,,,6.574236807,0.266540491,,,,,,FALSE,FALSE,3-aminopyridine-like,
CNC(=O)CN1Cc2ccc(Cl)cc2C2(CCN(c3cncc4cccc(Cl)c34)C2=O)C1,MAT-POS-b4d6b7fc-6,MAT-POS-b4d6b7fc-6,,,#NUM!,,,,5.484228666,3.279225887,,,,,,FALSE,FALSE,3-aminopyridine-like,
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4cccc(Cl)c34)C2)CC1,MAT-POS-b4d6b7fc-8,MAT-POS-b4d6b7fc-8,,,#NUM!,,,,6.586476957,0.259133191,,,,,,FALSE,FALSE,3-aminopyridine-like,
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccc(F)cc34)C2)CC1,MAT-POS-b4d6b7fc-9,MAT-POS-b4d6b7fc-9,,,#NUM!,,,,6.864508957,0.13661269,,,,,,FALSE,FALSE,3-aminopyridine-like,
CN(C)CCOc1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)c2c1,MAT-POS-78ab8081-2,MAT-POS-78ab8081-2,,,#NUM!,,,,6.92999584,0.117490881,,,,,,FALSE,FALSE,,
CNC(=O)c1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C)CS(=O)(=O)C4)Cc4ccc(Cl)cc43)c2c1,MAT-POS-78ab8081-3,MAT-POS-78ab8081-3,,,#NUM!,,,,6.957160101,0.110367168,,,,,,FALSE,FALSE,,
CN(c1ccc2c(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)cncc2c1)S(C)(=O)=O,MAT-POS-22373164-1,MAT-POS-22373164-1,,,#NUM!,,,,6.634077984,0.232231975,,,,,,FALSE,FALSE,,
CCS(=O)(=O)Nc1ccc2c(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)cncc2c1,MAT-POS-22373164-2,MAT-POS-22373164-2,,,#NUM!,,,,7.301029987,0.050000001,,,,,,FALSE,FALSE,,
CC(C)S(=O)(=O)Nc1ccc2c(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)cncc2c1,MAT-POS-22373164-3,MAT-POS-22373164-3,,,#NUM!,,,,7.046862336,0.089771331,,,,,,FALSE,FALSE,,
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4cc(NS(=O)(=O)C5CC5)ccc34)C2)CC1,MAT-POS-22373164-4,MAT-POS-22373164-4,,,#NUM!,,,,7.301029987,0.050000001,,,,,,FALSE,FALSE,,
CNC(=O)CN1C[C@H](C(=O)Nc2cncc3ccc(F)cc23)c2cc(Cl)ccc2C1=O,MAT-POS-c7726e07-3,MAT-POS-c7726e07-3,,,#NUM!,,,,7.015786176,0.096430368,,,,,,FALSE,FALSE,Ugi,
CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3ccc(F)cc23)c2cc(Cl)ccc2C1=O,MAT-POS-c7726e07-4,MAT-POS-c7726e07-4,,,#NUM!,,,,7.024101381,0.09460163,,,,,,FALSE,FALSE,Ugi,
CNC(=O)CN1Cc2ccc(Cl)cc2[C@@]2(CCN(c3cncc4ccccc34)C2=O)C1,MAT-POS-c7726e07-5,MAT-POS-c7726e07-5,,,#NUM!,,,,7.117126061,0.07636141,,,,,,FALSE,FALSE,3-aminopyridine-like,
CNC(=O)CN1Cc2ccc(Cl)cc2[C@]2(CCN(c3cncc4ccccc34)C2=O)C1,MAT-POS-c7726e07-6,MAT-POS-c7726e07-6,,,#NUM!,,,,4.923716551,11.92019744,,,,,,FALSE,FALSE,3-aminopyridine-like,
CS(=O)(=O)Nc1ccc2c(NC(=O)[C@H]3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)cncc2c1,MAT-POS-c7726e07-7,MAT-POS-c7726e07-7,,,#NUM!,,,,6.129447216,0.742254406,,,,,,FALSE,FALSE,,
CS(=O)(=O)Nc1ccc2c(NC(=O)[C@@H]3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)cncc2c1,MAT-POS-c7726e07-8,MAT-POS-c7726e07-8,,,#NUM!,,,,7.301029987,0.050000001,,,,,,FALSE,FALSE,,
CNC(=O)CN1CC2(CCN(c3cncc4ccc(Cl)cc34)C2=O)c2cc(Cl)ccc2C1=O,EDG-MED-b1ef7fe3-1,EDG-MED-b1ef7fe3-1,,,#NUM!,,,,6.844484779,0.143059012,,,,,,FALSE,FALSE,Ugi,
CNC(=O)CN1CC2(CCN(c3cncc4cc(F)ccc34)C2=O)c2cc(Cl)ccc2C1=O,EDG-MED-b1ef7fe3-3,EDG-MED-b1ef7fe3-3,,,#NUM!,,,,6.370664757,0.42592707,,,,,,FALSE,FALSE,Ugi,
CNC(=O)CN1CC2(CCN(c3cncc4cc(Cl)ccc34)C2=O)c2cc(Cl)ccc2C1=O,EDG-MED-b1ef7fe3-4,EDG-MED-b1ef7fe3-4,,,#NUM!,,,,6.3475132,0.44924867,,,,,,FALSE,FALSE,Ugi,
C[C@@]1(C(=O)Nc2cncc3ccccc23)CNS(=O)(=O)c2ccc(Cl)cc21,MAT-POS-806462de-1,MAT-POS-806462de-1,,,#NUM!,,,,5.597204304,2.528108427,,,,,,FALSE,FALSE,3-aminopyridine-like,
C[C@]1(C(=O)Nc2cncc3ccccc23)CNS(=O)(=O)c2ccc(Cl)cc21,MAT-POS-806462de-2,MAT-POS-806462de-2,,,#NUM!,,,,7.014116275,0.096801865,,,,,,FALSE,FALSE,3-aminopyridine-like,
C[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(=O)O,SHA-THE-408e7524-3,SHA-THE-408e7524-3,,,#NUM!,,,,4.00432093,99.01000214,,,,,,FALSE,FALSE,,
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@H]1C,SHA-THE-408e7524-4,SHA-THE-408e7524-4,,,#NUM!,,,,4.00432093,99.01000214,,,,,,FALSE,FALSE,,
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,SHA-THE-408e7524-6,SHA-THE-408e7524-6,,,#NUM!,,,,4.00432093,99.01000214,,,,,,FALSE,FALSE,,
CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@@H](N)CC(N)=O)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)O,SHA-THE-408e7524-7,SHA-THE-408e7524-7,,,#NUM!,,,,4.00432093,99.01000214,,,,,,FALSE,FALSE,,
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(C(=O)O)CC1,SHA-THE-408e7524-8,SHA-THE-408e7524-8,,,#NUM!,,,,4.00432093,99.01000214,,,,,,FALSE,FALSE,,
Cc1cc(O)cc(C)c1C[C@H](NC(=O)[C@H](N)CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,SHA-THE-408e7524-9,SHA-THE-408e7524-9,,,#NUM!,,,,4.00432093,99.01000214,,,,,,FALSE,FALSE,,
CC(=O)N[C@H](CSSC[C@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](C)C(=O)N[C@H](CCCNC(=N)N)C(N)=O,SHA-THE-408e7524-10,SHA-THE-408e7524-10,,,#NUM!,,,,4.00432093,99.01000214,,,,,,FALSE,FALSE,,
CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,SHA-THE-408e7524-13,SHA-THE-408e7524-13,,,#NUM!,,,,4.183001413,65.61431322,,,,,,FALSE,FALSE,,
CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc3ccccc3c2)CSSCC(C(=O)NC(C(N)=O)C(C)O)NC1=O,SHA-THE-408e7524-15,SHA-THE-408e7524-15,,,#NUM!,,,,4.00432093,99.01000214,,,,,,FALSE,FALSE,,
NCCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,SHA-THE-408e7524-17,SHA-THE-408e7524-17,,,#NUM!,,,,4.00432093,99.01000214,,,,,,FALSE,FALSE,,
C[C@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,SHA-THE-408e7524-19,SHA-THE-408e7524-19,,,#NUM!,,,,4.00432093,99.01000214,,,,,,FALSE,FALSE,,
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O,SHA-THE-408e7524-21,SHA-THE-408e7524-21,,,#NUM!,,,,4.00432093,99.01000214,,,,,,FALSE,FALSE,,
CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,SHA-THE-408e7524-22,SHA-THE-408e7524-22,,,#NUM!,,,,4.00432093,99.01000214,,,,,,FALSE,FALSE,,
CC(C)C(NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,SHA-THE-408e7524-23,SHA-THE-408e7524-23,,,#NUM!,,,,4.00432093,99.01000214,,,,,,FALSE,FALSE,,
CNC(=O)CN1C(=O)c2ccc(Cl)cc2C(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)C1C,EDG-MED-ee636701-1,EDG-MED-ee636701-1,,,#NUM!,,,,7.301029987,0.050000001,,,,,,FALSE,FALSE,Ugi,
CN1CC(C)(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2S1(=O)=O,EDG-MED-b8f93667-4,EDG-MED-b8f93667-4,,,#NUM!,,,,6.281594408,0.522884288,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CN(CC2CC2)S(=O)(=O)c2ccc(Cl)cc21,EDG-MED-b8f93667-6,EDG-MED-b8f93667-6,,,#NUM!,,,,6.210843731,0.615398267,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC(C)CS(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccc(C(C)(C)O)cc23)C1,MAT-POS-c88128cb-1,MAT-POS-c88128cb-1,,,#NUM!,,,,5.914464222,1.217687303,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC(C)CN1CC(C)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O,MAT-POS-c88128cb-4,MAT-POS-c88128cb-4,,,#NUM!,,,,6.815086823,0.15307814,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC1(C(=O)Nc2cncc3ccccc23)CN(CC2CC2)S(=O)(=O)c2ccc(Cl)cc21,MAT-POS-c88128cb-5,MAT-POS-c88128cb-5,,,#NUM!,,,,6.197682081,0.634333896,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC1(C(=O)Nc2cncc3ccc(F)cc23)CNS(=O)(=O)c2ccc(Cl)cc21,MAT-POS-c88128cb-12,MAT-POS-c88128cb-12,,,#NUM!,,,,6.355101241,0.441467522,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CNS(=O)(=O)c2ccc(Cl)cc21,MAT-POS-c88128cb-14,MAT-POS-c88128cb-14,,,#NUM!,,,,6.764797022,0.171871148,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC1(C(=O)Nc2cncc3cccc(Cl)c23)CNS(=O)(=O)c2ccc(Cl)cc21,MAT-POS-c88128cb-15,MAT-POS-c88128cb-15,,,#NUM!,,,,5.728378334,1.869053214,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccc(C(C)(C)O)cc34)C2)CS(=O)(=O)C1,MAT-POS-83f73d0a-1,MAT-POS-83f73d0a-1,,,#NUM!,,,,5.627781427,2.356234837,,,,,,FALSE,FALSE,,
CN(C)CCOc1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C)CS(=O)(=O)C4)Cc4ccc(Cl)cc43)c2c1,MAT-POS-83f73d0a-2,MAT-POS-83f73d0a-2,,,#NUM!,,,,6.903981859,0.124743562,,,,,,FALSE,FALSE,,
CC1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CN(CC(=O)NC2CC2)S(=O)(=O)c2ccc(Cl)cc21,EDJ-MED-dac03e7f-2,EDJ-MED-dac03e7f-2,,,#NUM!,,,,6.329321816,0.468466116,,,,,,FALSE,FALSE,,
COC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccc(C(C)(C)O)cc34)C2)CC1,MAT-POS-97ec4bd1-1,MAT-POS-97ec4bd1-1,,,#NUM!,,,,5.752750917,1.767050996,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC(C)(O)c1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)c2c1,MAT-POS-97ec4bd1-2,MAT-POS-97ec4bd1-2,,,#NUM!,,,,5.94430709,1.136823153,,,,,,FALSE,FALSE,3-aminopyridine-like,
CNC(=O)CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccc(C(C)(C)O)cc23)C1,MAT-POS-97ec4bd1-3,MAT-POS-97ec4bd1-3,,,#NUM!,,,,6.249041867,0.563583322,,,,,,FALSE,FALSE,3-aminopyridine-like,
CNC(=O)CN1CC(C(=O)Nc2cncc3ccc(C(C)(C)O)cc23)c2cc(Cl)ccc2C1=O,MAT-POS-97ec4bd1-4,MAT-POS-97ec4bd1-4,,,#NUM!,,,,6.41575188,0.383926527,,,,,,FALSE,FALSE,Ugi,
COC1(C(=O)Nc2cncc3cc(S(=O)(=O)N(C)C)ccc23)CCOc2ccc(Cl)cc21,EDJ-MED-1b46f08e-1,EDJ-MED-1b46f08e-1,,,#NUM!,,,,6.338877977,0.458270628,,,,,,FALSE,FALSE,3-aminopyridine-like,
COC1(CS(=O)(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CC1,EDJ-MED-968bafd9-1,EDJ-MED-968bafd9-1,,,#NUM!,,,,6.676468997,0.210635226,,,,,,FALSE,FALSE,3-aminopyridine-like,
COC1(CS(=O)(=O)N2CC(C(=O)Nc3cncc4cc(S(C)(=O)=O)ccc34)c3cc(Cl)ccc3C2=O)CC1,EDJ-MED-968bafd9-2,EDJ-MED-968bafd9-2,,,#NUM!,,,,6.112012805,0.772657804,,,,,,FALSE,FALSE,,
O=C(Cc1cccc(Cl)c1)Nc1cncc2cc(F)cc(Cl)c12,EDJ-MED-c5ca5386-1,EDJ-MED-c5ca5386-1,,,#NUM!,,,,6.143723818,0.718250905,,,,,,FALSE,FALSE,3-aminopyridine-like,
CC(C)NC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,EDJ-MED-e69ed63d-1,EDJ-MED-e69ed63d-1,,,#NUM!,,,,6.09138301,0.810246176,,,,,,FALSE,FALSE,Ugi,
CC(C)NC(=O)CN1CC(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,EDJ-MED-e69ed63d-2,EDJ-MED-e69ed63d-2,,,#NUM!,,,,6.47847401,0.332296671,,,,,,FALSE,FALSE,Ugi,
O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NC1CC1,EDJ-MED-e69ed63d-3,EDJ-MED-e69ed63d-3,,,#NUM!,,,,6.255141385,0.555723312,,,,,,FALSE,FALSE,Ugi,
CS(=O)(=O)c1ccc2c(NC(=O)C3CN(CC(=O)NC4CC4)C(=O)c4ccc(Cl)cc43)cncc2c1,EDJ-MED-e69ed63d-4,EDJ-MED-e69ed63d-4,,,#NUM!,,,,6.669984895,0.213803645,,,,,,FALSE,FALSE,Ugi,
O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NC1COC1,EDJ-MED-e69ed63d-6,EDJ-MED-e69ed63d-6,,,#NUM!,,,,5.996043323,1.009152213,,,,,,FALSE,FALSE,Ugi,
CCNC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,EDJ-MED-e69ed63d-7,EDJ-MED-e69ed63d-7,,,#NUM!,,,,6.793952181,0.16071182,,,,,,FALSE,FALSE,Ugi,
CCNC(=O)CN1CC(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,EDJ-MED-e69ed63d-8,EDJ-MED-e69ed63d-8,,,#NUM!,,,,6.996537378,0.100800485,,,,,,FALSE,FALSE,Ugi,
O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NC1CCC1,EDJ-MED-e69ed63d-9,EDJ-MED-e69ed63d-9,,,#NUM!,,,,6.468542281,0.339983405,,,,,,FALSE,FALSE,Ugi,
CS(=O)(=O)c1ccc2c(NC(=O)C3CN(CC(=O)NC4CCC4)C(=O)c4ccc(Cl)cc43)cncc2c1,EDJ-MED-e69ed63d-10,EDJ-MED-e69ed63d-10,,,#NUM!,,,,6.598510438,0.25205166,,,,,,FALSE,FALSE,Ugi,
CC(C)(C)NC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,EDJ-MED-e69ed63d-11,EDJ-MED-e69ed63d-11,,,#NUM!,,,,5.996650296,1.007742801,,,,,,FALSE,FALSE,Ugi,
CCCNC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O,EDJ-MED-e69ed63d-13,EDJ-MED-e69ed63d-13,,,#NUM!,,,,6.495171907,0.319762914,,,,,,FALSE,FALSE,Ugi,
CCCNC(=O)CN1CC(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O,EDJ-MED-e69ed63d-14,EDJ-MED-e69ed63d-14,,,#NUM!,,,,6.775705691,0.167607832,,,,,,FALSE,FALSE,Ugi,
O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NCC1CC1,EDJ-MED-e69ed63d-15,EDJ-MED-e69ed63d-15,,,#NUM!,,,,6.66553474,0.216005724,,,,,,FALSE,FALSE,Ugi,
CS(=O)(=O)c1ccc2c(NC(=O)C3CN(CC(=O)NCC4CC4)C(=O)c4ccc(Cl)cc43)cncc2c1,EDJ-MED-e69ed63d-16,EDJ-MED-e69ed63d-16,,,#NUM!,,,,6.753289651,0.176486036,,,,,,FALSE,FALSE,Ugi,
O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NCC(F)(F)F,EDJ-MED-e69ed63d-17,EDJ-MED-e69ed63d-17,,,#NUM!,,,,6.056134572,0.878750183,,,,,,FALSE,FALSE,Ugi,
CS(=O)(=O)c1ccc2c(NC(=O)C3CN(CC(=O)NCC(F)(F)F)C(=O)c4ccc(Cl)cc43)cncc2c1,EDJ-MED-e69ed63d-18,EDJ-MED-e69ed63d-18,,,#NUM!,,,,6.541417087,0.287463635,,,,,,FALSE,FALSE,,
Clc1ccc2c(c1)C1(CCO2)CCN(c2cncc3cccc(Cl)c23)C1,EDJ-MED-e78d5f1a-1,EDJ-MED-e78d5f1a-1,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
CNC(=O)CN1CC(C)(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2S1(=O)=O,EDJ-MED-3bfd841e-1,EDJ-MED-3bfd841e-1,,,#NUM!,,,,6.605623086,0.247957309,,,,,,FALSE,FALSE,3-aminopyridine-like,
CNC(=O)CN1CC(C)(C(=O)Nc2cncc3cc(Cl)ccc23)c2cc(Cl)ccc2S1(=O)=O,EDJ-MED-c3ea9889-2,EDJ-MED-c3ea9889-2,,,#NUM!,,,,6.405260736,0.393313872,,,,,,FALSE,FALSE,3-aminopyridine-like,
CNC(=O)CN1CC(C)(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2S1(=O)=O,EDJ-MED-c3ea9889-3,EDJ-MED-c3ea9889-3,,,#NUM!,,,,6.795790749,0.160032891,,,,,,FALSE,FALSE,,
CNC(=O)CN1CC(C)(C(=O)Nc2cncc3cccc(Cl)c23)c2cc(Cl)ccc2S1(=O)=O,EDJ-MED-c3ea9889-4,EDJ-MED-c3ea9889-4,,,#NUM!,,,,5.9364045,1.157698579,,,,,,FALSE,FALSE,3-aminopyridine-like,
CS(=O)(=O)c1ccc2c(NC(=O)C34CC(C3)Oc3ccc(Cl)cc34)cncc2c1,EDJ-MED-c3ea9889-5,EDJ-MED-c3ea9889-5,,,#NUM!,,,,4.64000662,22.90832735,,,,,,FALSE,FALSE,,
O=C(Nc1cncc2cc(F)ccc12)C12CC(C1)Oc1ccc(Cl)cc12,EDJ-MED-c3ea9889-6,EDJ-MED-c3ea9889-6,,,#NUM!,,,,4.115824538,76.59059828,,,,,,FALSE,FALSE,,
O=C(Nc1cncc2cc(Cl)ccc12)C12CC(C1)Oc1ccc(Cl)cc12,EDJ-MED-c3ea9889-7,EDJ-MED-c3ea9889-7,,,#NUM!,,,,4.002176919,99.5,,,,,,FALSE,FALSE,,
